0;0.0150213
0.249952;0.0357065
0.499904;0.0698277
0.749855;0.0679942
0.999807;0.0243938
1.24976;0.0356729
1.49971;0.0570826
1.74966;0.05717
1.99961;0.0410357
2.24957;0.0341787
2.49952;0.0540534
2.74947;0.038184
2.99942;0.0271208
3.24937;0.0639527
3.49933;0.0567402
3.74928;0.0518954
3.99923;0.0182886
4.24918;0.0361947
4.49913;0.0697588
4.74908;0.0528798
4.99904;0.0264176
5.24899;0.0421686
5.49894;0.0461971
5.74889;0.0499878
5.99884;0.0428731
6.2488;0.0272308
6.49875;0.031534
6.7487;0.0541002
6.99865;0.0498406
7.2486;0.0741394
7.49855;0.0389513
7.74851;0.0429369
7.99846;0.0314534
8.24841;0.0491668
8.49836;0.0625286
8.74831;0.0475166
8.99827;0.0295823
9.24822;0.0517295
9.49817;0.0339061
9.74812;0.0607668
9.99807;0.0463957
10.248;0.0581492
10.498;0.0290412
10.7479;0.0532634
10.9979;0.0401198
11.2478;0.0641521
11.4978;0.0382757
11.7477;0.0389895
11.9977;0.0353729
12.2476;0.0619123
12.4976;0.0592671
12.7475;0.0404718
12.9975;0.0214483
13.2474;0.0539863
13.4974;0.0508852
13.7474;0.0526057
13.9973;0.0418388
14.2473;0.0412292
14.4972;0.039951
14.7472;0.0328668
14.9971;0.0486987
15.2471;0.0596212
15.497;0.0513479
15.747;0.0374098
15.9969;0.0271541
16.2469;0.0503692
16.4968;0.063421
16.7468;0.0429927
16.9967;0.0224002
17.2467;0.0428438
17.4966;0.0486903
17.7466;0.0526386
17.9965;0.0384577
18.2465;0.0524027
18.4964;0.0187042
18.7464;0.0354138
18.9963;0.0707721
19.2463;0.0596788
19.4962;0.0266401
19.7462;0.0387292
19.9961;0.0342921
20.2461;0.0687073
20.496;0.0531398
20.746;0.0331395
20.996;0.0193703
21.2459;0.0604401
21.4959;0.0472624
21.7458;0.0374962
21.9958;0.0474366
22.2457;0.0632805
22.4957;0.0284393
22.7456;0.0473738
22.9956;0.0319693
23.2455;0.0698947
23.4955;0.0415623
23.7454;0.024148
23.9954;0.0417321
24.2453;0.0652795
24.4953;0.0419401
24.7452;0.0586442
24.9952;0.0321226
25.2451;0.0542347
25.4951;0.0530095
25.745;0.0441698
25.995;0.0321331
26.2449;0.074361
26.4949;0.0468443
26.7448;-0.0107972
26.9948;0.0471371
27.2447;0.0697737
27.4947;0.0462021
27.7447;0.0788459
27.9946;0.0418021
28.2446;0.0354334
28.4945;0.0450971
28.7445;0.0317872
28.9944;0.0190522
29.2444;0.0511872
29.4943;0.127937
29.7443;0.0799633
29.9942;-0.00379446
30.2442;0.135785
30.4941;-0.006487
30.7441;0.00795331
30.994;0.155859
31.244;0.00206149
31.4939;0.0176478
31.7439;0.166327
31.9938;-0.0425356
32.2438;0.00390064
32.4937;0.117944
32.7437;-0.0174444
32.9936;-0.0142352
33.2436;0.15576
33.4935;-0.0186601
33.7435;-0.0532425
33.9934;0.112063
34.2434;0.0627597
34.4934;-0.0367303
34.7433;0.105188
34.9933;0.0463863
35.2432;-0.0264932
35.4932;0.0800186
35.7431;0.0769951
35.9931;-0.0259479
36.243;0.0695984
36.493;0.0830414
36.7429;-0.0103576
36.9929;0.0393261
37.2428;0.114911
37.4928;-0.0376356
37.7427;-0.0441646
37.9927;0.145505
