0;0.193578
0.0142693;1.08294
0.0285386;0.131151
0.0428078;0.384914
0.0570771;0.689627
0.0713464;0.374679
0.0856157;0.134046
0.0998849;0.335696
0.114154;0.612241
0.128423;-0.345289
0.142693;-0.0682985
0.156962;-0.335796
0.171231;-0.136385
0.185501;-0.343508
0.19977;-0.197251
0.214039;-0.358845
0.228308;-0.220617
0.242578;-0.325876
0.256847;-0.177247
0.271116;-0.24739
0.285386;-0.109457
0.299655;-0.174819
0.313924;-0.0640045
0.328193;-0.138988
0.342463;-0.055509
0.356732;-0.135381
0.371001;-0.0623434
0.38527;-0.125017
0.39954;-0.0363091
0.413809;-0.0740889
0.428078;0.0208915
0.442348;-0.00385956
0.456617;0.0903915
0.470886;0.0627596
0.485155;0.139846
0.499425;0.100819
0.513694;0.157115
0.527963;0.10437
0.542233;0.151081
0.556502;0.106309
0.570771;0.158007
0.58504;0.118857
0.59931;0.173245
0.613579;0.149243
0.627848;0.212984
0.642117;0.182861
0.656387;0.213709
0.670656;0.154263
0.684925;0.17161
0.699195;0.114764
0.713464;0.129191
0.727733;0.073797
0.742002;0.102741
0.756272;0.0822711
0.770541;0.143314
0.78481;0.145534
0.79908;0.224636
0.813349;0.251256
0.827618;0.338846
0.841887;0.347746
0.856157;0.396887
0.870426;0.367852
0.884695;0.382107
0.898964;0.326091
0.913234;0.323066
0.927503;0.27089
0.941772;0.28751
0.956042;0.258645
0.970311;0.28496
0.98458;0.257319
0.998849;0.279128
1.01312;0.240456
1.02739;0.233636
1.04166;0.159534
1.05593;0.130726
1.0702;0.0629258
1.08447;0.0542522
1.09873;0.00464456
1.113;0.00644735
1.12727;-0.0302279
1.14154;-0.013723
1.15581;-0.0382202
1.17008;-0.0188793
1.18435;-0.0413294
1.19862;-0.0152741
1.21289;-0.0294696
1.22716;-0.00939279
1.24143;-0.0404071
1.2557;-0.0373059
1.26997;-0.0796531
1.28423;-0.0839692
1.2985;-0.125684
1.31277;-0.125456
1.32704;-0.161214
1.34131;-0.155107
1.35558;-0.186476
1.36985;-0.186815
1.38412;-0.22797
1.39839;-0.227524
1.41266;-0.255454
1.42693;-0.242201
1.4412;-0.260477
1.45547;-0.237592
1.46974;-0.240674
1.484;-0.199209
1.49827;-0.186706
1.51254;-0.13769
1.52681;-0.116414
1.54108;-0.0558955
1.55535;-0.035231
1.56962;-0.0036848
1.58389;-0.0291318
1.59816;-0.0396393
1.61243;-0.0956232
1.6267;-0.131372
1.64097;-0.202524
1.65524;-0.234434
1.66951;-0.280774
1.68377;-0.279663
1.69804;-0.290185
1.71231;-0.25497
1.72658;-0.243357
1.74085;-0.205351
1.75512;-0.202291
1.76939;-0.17296
1.78366;-0.17011
1.79793;-0.133113
1.8122;-0.121122
1.82647;-0.0777497
1.84074;-0.0547785
1.85501;0.00295614
1.86928;0.0310073
1.88354;0.0786395
1.89781;0.0922865
1.91208;0.129516
1.92635;0.137919
1.94062;0.164111
1.95489;0.150313
1.96916;0.154514
1.98343;0.135115
1.9977;0.143204
2.01197;0.123253
2.02624;0.12959
2.04051;0.120053
2.05478;0.144926
2.06905;0.151311
2.08331;0.18128
2.09758;0.179162
2.11185;0.191846
2.12612;0.172388
2.14039;0.168158
2.15466;0.1353
2.16893;0.125975
2.1832;0.10074
2.19747;0.111112
2.21174;0.109825
2.22601;0.135406
2.24028;0.137262
2.25455;0.161162
2.26882;0.160145
2.28308;0.172699
2.29735;0.152658
2.31162;0.144799
2.32589;0.107344
2.34016;0.0883076
2.35443;0.0522505
2.3687;0.0458386
2.38297;0.0278942
2.39724;0.0433171
2.41151;0.052661
2.42578;0.0927241
2.44005;0.110066
2.45432;0.136438
2.46859;0.13141
2.48285;0.142478
2.49712;0.127761
2.51139;0.122504
2.52566;0.0890947
2.53993;0.0776138
2.5542;0.0537731
2.56847;0.0554956
2.58274;0.043152
2.59701;0.0571423
2.61128;0.0557495
2.62555;0.0720542
2.63982;0.0641107
2.65409;0.0689661
2.66835;0.0464324
2.68262;0.0396582
2.69689;0.0222124
2.71116;0.0323929
2.72543;0.0261387
2.7397;0.0397074
2.75397;0.0413097
2.76824;0.0639075
2.78251;0.0587432
2.79678;0.0546522
2.81105;0.0167525
2.82532;-0.0124065
2.83959;-0.061025
2.85386;-0.0923647
2.86812;-0.146178
2.88239;-0.185166
2.89666;-0.234987
2.91093;-0.253234
2.9252;-0.273542
2.93947;-0.265967
2.95374;-0.268137
2.96801;-0.24561
2.98228;-0.231996
2.99655;-0.199669
3.01082;-0.192603
3.02509;-0.182261
3.03936;-0.199259
3.05363;-0.206098
3.06789;-0.234704
3.08216;-0.251092
3.09643;-0.284604
3.1107;-0.295688
3.12497;-0.310145
3.13924;-0.28984
3.15351;-0.270654
3.16778;-0.231515
3.18205;-0.209789
3.19632;-0.170645
3.21059;-0.146557
3.22486;-0.115423
3.23913;-0.109855
3.2534;-0.089054
3.26766;-0.0772073
3.28193;-0.0439197
3.2962;-0.0224105
3.31047;0.0160669
3.32474;0.0389141
3.33901;0.0761787
3.35328;0.0932152
3.36755;0.113604
3.38182;0.103654
3.39609;0.0965134
3.41036;0.0734352
3.42463;0.0733388
3.4389;0.0657186
3.45317;0.0753207
3.46743;0.0758307
3.4817;0.0968786
3.49597;0.102587
3.51024;0.115636
3.52451;0.108547
3.53878;0.11005
3.55305;0.0914616
3.56732;0.0794791
3.58159;0.0423104
3.59586;0.00843069
3.61013;-0.0429885
3.6244;-0.0705077
3.63867;-0.0945759
3.65294;-0.0890259
3.6672;-0.0867402
3.68147;-0.0578796
3.69574;-0.0248449
3.71001;0.0336412
3.72428;0.0747912
3.73855;0.118079
3.75282;0.136174
3.76709;0.155435
3.78136;0.15105
3.79563;0.157426
3.8099;0.154519
3.82417;0.170343
3.83844;0.179259
3.8527;0.206699
3.86697;0.222215
3.88124;0.248671
3.89551;0.259769
3.90978;0.278709
3.92405;0.272343
3.93832;0.25988
3.95259;0.219336
3.96686;0.185714
3.98113;0.143428
3.9954;0.124668
4.00967;0.104663
4.02394;0.106832
4.03821;0.102719
