0;-1.03095e-15
19.9976;3.19075
39.9952;4.49781e-07
59.9928;4.6047
79.9904;1.84814e-06
99.988;4.80113
119.986;4.39212e-06
139.983;5.12934
159.981;8.46923e-06
179.978;5.64374
199.976;1.48085e-05
219.974;6.45264
239.971;2.49916e-05
259.969;7.79298
279.966;4.26756e-05
299.964;10.2856
319.962;7.8941e-05
339.959;16.2117
359.957;0.00018923
379.954;46.0797
399.952;0.222132
419.95;-44.0077
439.947;-0.000256254
459.945;-13.9683
479.942;-0.000145449
499.94;-8.00635
519.938;-0.000108845
539.935;-5.47485
559.933;-9.07414e-05
579.93;-4.08415
599.928;-7.99938e-05
619.926;-3.2104
639.923;-7.29336e-05
659.921;-2.61391
679.918;-6.79449e-05
699.916;-2.18297
719.914;-6.42774e-05
739.911;-1.85853
759.909;-6.14525e-05
779.906;-1.6065
799.904;-5.92301e-05
819.902;-1.40584
839.899;-5.74785e-05
859.897;-1.24283
879.894;-5.60283e-05
899.892;-1.10821
919.89;-5.48436e-05
939.887;-0.995474
959.885;-5.37721e-05
979.882;-0.899951
999.88;-5.28749e-05
1019.88;-0.818173
1039.88;-5.2149e-05
1059.87;-0.747525
1079.87;-5.1519e-05
1099.87;-0.686008
1119.87;-5.09422e-05
1139.86;-0.632067
1159.86;-5.04286e-05
1179.86;-0.58447
1199.86;-4.99947e-05
1219.85;-0.542228
1239.85;-4.95962e-05
1259.85;-0.504549
1279.85;-4.92864e-05
1299.84;-0.470771
1319.84;-4.88848e-05
1339.84;-0.440379
1359.84;-4.85845e-05
1379.83;-0.412917
1399.83;-4.84343e-05
1419.83;-0.387996
1439.83;-4.81584e-05
1459.82;-0.365326
1479.82;-4.79858e-05
1499.82;-0.344626
1519.82;-4.77999e-05
1539.82;-0.325671
1559.81;-4.7559e-05
1579.81;-0.308278
1599.81;-4.74494e-05
1619.81;-0.29226
1639.8;-4.72775e-05
1659.8;-0.277483
1679.8;-4.70647e-05
1699.8;-0.263826
1719.79;-4.69724e-05
1739.79;-0.251164
1759.79;-4.68447e-05
1779.79;-0.239407
1799.78;-4.67381e-05
1819.78;-0.228469
1839.78;-4.65961e-05
1859.78;-0.218277
1879.77;-4.6497e-05
1899.77;-0.208763
1919.77;-4.6458e-05
1939.77;-0.199862
1959.76;-4.63844e-05
1979.76;-0.191525
1999.76;-4.62752e-05
2019.76;-0.183711
2039.76;-4.62935e-05
2059.75;-0.17636
2079.75;-4.61115e-05
2099.75;-0.169458
2119.75;-4.60663e-05
2139.74;-0.162954
2159.74;-4.6035e-05
2179.74;-0.156819
2199.74;-4.59235e-05
2219.73;-0.151032
2239.73;-4.59078e-05
2259.73;-0.145558
2279.73;-4.57721e-05
2299.72;-0.140387
2319.72;-4.58223e-05
2339.72;-0.135481
2359.72;-4.57424e-05
2379.71;-0.130833
2399.71;-4.57012e-05
2419.71;-0.126422
2439.71;-4.56208e-05
2459.7;-0.122236
2479.7;-4.56845e-05
2499.7;-0.118247
2519.7;-4.5556e-05
2539.7;-0.114458
2559.69;-4.54601e-05
2579.69;-0.110853
2599.69;-4.54843e-05
2619.69;-0.107414
2639.68;-4.54911e-05
2659.68;-0.104133
2679.68;-4.55593e-05
2699.68;-0.100993
2719.67;-4.53541e-05
2739.67;-0.0980069
2759.67;-4.53986e-05
2779.67;-0.0951455
2799.66;-4.53708e-05
2819.66;-0.0924096
2839.66;-4.53685e-05
2859.66;-0.089788
2879.65;-4.52753e-05
2899.65;-0.0872802
2919.65;-4.51764e-05
2939.65;-0.0848803
